Date,Tweet ID,Leader Name,Followers,Text,Hashtags
2022-10-13,1580539229733470211,Enrico Letta,741530,#Irresponsabile oltre ogni limite il comportamento di quei senatori che hanno scelto di aiutare dall’esterno una maggioranza già divisa e in difficoltà. Il voto di oggi al #Senato certifica tristemente che una parte dell’opposizione non aspetta altro che entrare in maggioranza.,"['Irresponsabile', 'Senato']"
2022-10-13,1580492196838772736,Enrico Letta,741530,Un discorso memorabile. #GrazieLiliana #Segre https://t.co/g6vDY6UBWj,"['GrazieLiliana', 'Segre']"
2022-10-13,1580463480435449856,Enrico Letta,741530,Oggi a sostegno delle #DonneIraniane. https://t.co/frda9s5RJf,['DonneIraniane']
2022-10-10,1579433732960030720,Enrico Letta,741530,"Giovedì 13 ottobre ad un mese dall’arresto di #MashaAmini, morta poco dopo, saremo di fronte all’ambasciata dell'#Iran a Roma. 
Tutta la nostra solidarietà è nei confronti delle donne iraniane che in questo momento combattono per i loro #diritti, per valori universali. https://t.co/O6Ln5z2RHY","['MashaAmini', 'Iran', 'diritti']"
2022-10-10,1579370938252300288,Enrico Letta,741530,We stand with the 🇺🇦 people. #10october #StopPutinTerror,"['10october', 'StopPutinTerror']"
2022-10-09,1579144788821282817,Enrico Letta,741530,Stasera a @chetempochefa da @fabfazio.,[]
2022-10-09,1579087229745782784,Enrico Letta,741530,"Avec énorme tristesse j’apprends la nouvelle de la mort de Bruno #Latour, penseur du nouveau monde et de la nouvelle écologie. Ses idées innovantes et sa profondeur d’analyse vont manquer à nous tous dans ces temps si fragiles. Mes pensées à sa famille et à ses proches.",['Latour']
2022-10-08,1578687084197707777,Enrico Letta,741530,"Affranti, attoniti. Incapaci di esprimere altro che non sia silenzio, dolore e vicinanza alle famiglie colpite dal terribile incidente e alla comunità tutta di #Riccione.",['Riccione']
2022-10-08,1578664127085613056,Enrico Letta,741530,Con la #Cgil in queste due giornate in memoria dell’anniversario dell’assalto neo fascista alla sede nazionale. https://t.co/PfNkkmuCS6,['Cgil']
2022-10-07,1578361832414523397,Enrico Letta,741530,"Il #Nobel lancia un potentissimo messaggio di speranza e di unità. Bielorussia, Russia e Ucraina insieme per la #pace.","['Nobel', 'pace']"
2022-10-06,1578088118166732803,Enrico Letta,741530,"Il 13 ottobre ad un mese dall’arresto di #MashaAmini e dalla sua successiva morte, saremo di fronte all’ambasciata #Iran a dare solidarietà alla battaglia delle #donneiraniane.","['MashaAmini', 'Iran', 'donneiraniane']"
2022-10-06,1578087445266063363,Enrico Letta,741530,L’opposizione ci farà bene. Il @pdnetwork si rigenererà all’opposizione. #DirezionePD,['DirezionePD']
2022-10-04,1577225904778248194,Enrico Letta,741530,Welcome on board @LindnerJS! https://t.co/GqgJrVUxnc,[]
2022-10-03,1576891974744956930,Enrico Letta,741530,Per non dimenticare. #Lampedusa #3ottobre Giornata Nazionale per le Vittime dell’Immigrazione. https://t.co/lKaHc7irEG,"['Lampedusa', '3ottobre']"
2022-09-30,1575798777788743680,Enrico Letta,741530,"Lettera agli iscritti e alle iscritte sul Congresso Costituente del #NuovoPD. ""Apertura, opposizione, nuova vita.”
👉https://t.co/U7DKqo5ZYG https://t.co/UEEGJYuOMa",['NuovoPD']
2022-09-28,1575122876541321219,Enrico Letta,741530,Verso il #Congresso del #nuovoPD. Convocheremo giovedì 6 la Direzione. Per un percorso congressuale inclusivo e aperto che vada alla radice dei problemi e affronti le sfide che stanno di fronte alla nostra comunità. E per poi scegliere di conseguenza chi ci guiderà in futuro.,"['Congresso', 'nuovoPD']"
2022-09-26,1574410560413876225,Enrico Letta,741530,"La dichiarazione in cui mi assumo le responsabilità del risultato e convoco un Congresso di profonda riflessione sul futuro del Pd. 
Congresso al quale non mi candiderò.
https://t.co/v0uOuuzw0T",[]
